package_id,package_name,sc_id,package_front_description,package_img_description,FAQ,segmentation_type_id
509,Blow-dry,24,In-curl/Out-curl,[],"{"When will the professionals be assigned for the service?": "A professional will be assigned 60 minutes prior to the service if the booking is made at least 2 hours prior to the service."}",11164
510,Straightening,24,"Sleek, frizz-free straightness with a high end professional straightener",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11164
511,"Wedding ready group styling package",24,"Minimum of 3 hair styling services.",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11164
512,"Hair trim",24,"Remove split end with minimal length reduction",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11164
513,"Ayurvedic straightening spa",24,"Hydrate scalp with neem and aloe vera for frizz free hair.",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11164
514,"Hair botox",24,"Single-session treatment to repair damage, frizzy hair & promote healthy scalp.",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11164
515,"Roots: Touch-up color",24,"Coverage of up to 4 inches of grey hair with the chosen shade.",[],"{"When will the professionals be assigned for the service?": "A professional will be assigned 60 minutes prior to the service if the booking is made at least 2 hours prior to the service."}",11164
516,"L'Oreal 10 signature highlights",24,"Precise application of chosen shades on closely spaced sections of hair",[],"{"When will the professionals be assigned for the service?": "A professional will be assigned 60 minutes prior to the service if the booking is made at least 2 hours prior to the service."}",11164
517,"Pinda sweda",25,"Potli detox therapy",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11165
518,"Bhringadi head massage",25,"Medium pressure, pressure-point focused head massage",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11165
519,"Paada Abhyanga",25,"Relaxing foot massage",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11166
520,"Warm potli",25,"22 herb infused warm potli massage for relieving chronic muscle & joint pain",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11167
521,"Vedic signature",25,"Full body pain relief massage",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11168
522,Abhyangam,25,"Neck to toe stress relief massage",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11167
523,"Glovite lightening facial",26,"Cheryl glovite is now Sara by O3 glow light",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11169
524,"O3+ shine and glow facial",26,"Vitamin B-5 & jojoba oil reduce pigmentation & brighten the skin",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11169
525,"Sara fruit cleanup",26,"Orange & citrus extracts promote healthy, glowing refreshed skin",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11169
526,"Elysian firming wine glow facial",26,"Grape seed oil & vitamin-E promote skin elasticity & even out skin texture",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11169
527,"O3+ tan clear cleanup",26,"Witch hazel & grape oil extract help clarify skin & reduce tan",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11169
528,"O3+ feel youth facial",26,"Hyaluronic acid deeply replenishes & revitalizes the skin",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11169
529,"Elysian pinacolada fruit cleanup",26,"Allantoin & avocado oil replenish skin while boosting hydration",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11169
530,Detan,26,"RAAGA detan pack infused with milk, honey, and fruit extracts to remove tan",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11169
531,Bleach,26,"Olivia bleach to remove dark spots, tan, pigmentation and blemishes",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11169
532,"Face waxing",26,"RICA peel-of wax to remove even the tiniest, hard to remove hair",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11170
533,"Full body waxing",27,"Waxing(chocolate roll-on)",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11170
534,"Full legs waxing",27,"Full legs waxing",[],"{"How is roll-on wax applied and removed?": "A wax stick is inserted into the roll-on applicator and heated up. The applicator is then rolled on the skin to apply an even layer of wax in the direction of hair growth. ÿAfterward, it is removed with dispos...",11170
535,"Half legs waxing",27,"Half legs waxing",[],"{"How is roll-on wax applied and removed?": "A wax stick is inserted into the roll-on applicator and heated up. The applicator is then rolled on the skin to apply an even layer of wax in the direction of hair growth. ÿAfterward, it is removed with dispos...",11170
536,"Underarms waxing",27,"Underarms waxing",[],"{"How is roll-on wax applied and removed?": "A wax stick is inserted into the roll-on applicator and heated up. The applicator is then rolled on the skin to apply an even layer of wax in the direction of hair growth. ÿAfterward, it is removed with dispos...",11170
537,"Back waxing",27,"Back waxing",[],"{"How is roll-on wax applied and removed?": "A wax stick is inserted into the roll-on applicator and heated up. The applicator is then rolled on the skin to apply an even layer of wax in the direction of hair growth. ÿAfterward, it is removed with dispos...",11170
538,"Stomach waxing",27,"Stomach waxing",[],"{"How is roll-on wax applied and removed?": "A wax stick is inserted into the roll-on applicator and heated up. The applicator is then rolled on the skin to apply an even layer of wax in the direction of hair growth. ÿAfterward, it is removed with dispos...",11170
539,"Elysian chocolate & vanilla pedicure",27,"Vanilla & walnut exfoliate the skin for fresh & fragrant feet",[],"{"How is roll-on wax applied and removed?": "A wax stick is inserted into the roll-on applicator and heated up. The applicator is then rolled on the skin to apply an even layer of wax in the direction of hair growth. ÿAfterward, it is removed with dispos...",11171
540,"Elysian candle spa pedicure",27,"Himalayan salt & peppermint oil soothe & hydrate the feet",[],"{"How is roll-on wax applied and removed?": "A wax stick is inserted into the roll-on applicator and heated up. The applicator is then rolled on the skin to apply an even layer of wax in the direction of hair growth. ÿAfterward, it is removed with dispos...",11171
541,"Cut, file & polish",27,"Quick & basic nail grooming session with a wide range of nail polishes(for feet).",[],"{"How is roll-on wax applied and removed?": "A wax stick is inserted into the roll-on applicator and heated up. The applicator is then rolled on the skin to apply an even layer of wax in the direction of hair growth. ÿAfterward, it is removed with dispos...",11171
542,"Elysian British rose manicure",27,"Rose salt soak, scrub, cream massage, mask for soft and nourished hands",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11172
543,"Elysian chocolate & vanilla manicure",27,"Vanilla & walnut exfoliate the skin for fresh & fragrant hands",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11172
544,"Elysian candle spa manicure",27,"Himalayan salt & peppermint oil soothe & hydrate the hands",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11172
545,"Cut, file & polish",27,"Quick & basic nail grooming session with a wide range of nail polishes(for hands).",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11172
546,Threading,27,"Good quality thread for facial areas hair removal & desired eyebrow shape",[],"{"Do I need to provide any equipment?": "The professional will bring all the equipment."}",11172
547,"Elysian British rose pedicure",27,"Rose salt soak, scrub, cream massage, mask for soft and nourished feet",[],"{"How is roll-on wax applied and removed?": "A wax stick is inserted into the roll-on applicator and heated up. The applicator is then rolled on the skin to apply an even layer of wax in the direction of hair growth. ÿAfterward, it is removed with dispos...",11172
